post_id,from_name,from_id,message,post_type,created_time,created_updated
304981108326_309120029136816,"Lynda Park",569646892,"""Beneath the turbulent political spectacle that has captured so much of the nation’s attention lies a more important question than who will get the Republican nomination, or even who will win in November: Will we have a democratic election this year?

Of the fifteen states that in 2011 considered new voting restrictions, eight approved a requirement that people who want to vote show a government-issued photo ID, such as a driver’s license or passport, the kinds of documents that members of such groups are unlikely to have. Two states had already enacted such a requirement.""",link,2012-02-13T21:45:20+0000,2012-02-13T21:45:20+0000
304981108326_154021214715458,"Jami Reed",1464553816,"hey, a corporation's gotta eat. Right?",link,2012-02-13T21:19:10+0000,2012-02-13T23:03:36+0000
304981108326_298084816912765,"Jen DiOrio",885525371,"If you believe that medicating us without our consent is wrong, please TAKE ACTION against fluoridating our water supply! My apologies for the repetitive posts, but I believe everyone should know about this issue. http://salsa.democracyinaction.org/o/2477/t/2782/campaign.jsp?campaign_KEY=21960",link,2012-02-13T21:13:35+0000,2012-02-13T21:13:35+0000
304981108326_10150801126913327,"Join the Coffee Party Movement",304981108326,"""We can't buy the line that government is our enemy and the market is our friend. We used to say government can do everything, the market can do nothing. That was a mistake. But now we seem to say the market can do everything and government can do nothing. Government is us. Government is our institutions. Government is how we make social and public choices working together. We've got to retrieve our citizenship."" - Benjamin Barber to Bill Moyers",status,2012-02-13T21:05:19+0000,2012-02-13T21:05:19+0000
304981108326_230700633687108,"Niccolo Casewit",1020535311,http://thinkprogress.org/health/2012/02/13/423946/republican-women-senators-breaking-ranks-with-party-come-out-in-favor-of-obama-contraception-rule/,link,2012-02-13T20:34:52+0000,2012-02-13T20:34:52+0000
304981108326_349059038462020,"Ed Tallerico",1040203211,"Most balanced approach I have seen yet! With a 2.5 to 1 in cuts to revenue, a short term fix, and a long term goal...mix this with the Insider Trading Bill and I think we are heading in the correct direction!! ",link,2012-02-13T20:30:50+0000,2012-02-13T20:30:50+0000
304981108326_385844551429629,"Patrick Alfred Adriano",100000261558518,"if you already like this page then you are eligble <3 http://bit.ly/yJ5qCF",link,2012-02-13T19:21:15+0000,2012-02-13T19:21:15+0000
304981108326_107982465995719,"Join the Coffee Party Movement",304981108326,"""Lawmakers who eagerly do ALEC’s bidding have much to answer for. Voters have a right to know whether the representatives they elect are actually writing the laws, or whether the job has been outsourced to big corporate interests."" — NY Times editorial",link,2012-02-13T18:23:04+0000,2012-02-14T01:22:27+0000
304981108326_298892286836609,"Thom Simmons",1136801465,"A Somalian refugee and Dutch parliamentarian comments on the distribution of power  and the mainstream medias' coverage,",link,2012-02-13T18:14:49+0000,2012-02-13T18:14:49+0000
304981108326_305154656210172,"Terence Rose",556282139,"Unbelievable!!!!! Opinions on the Occupy Movement from American Conservative Union and Conservative Political Action Conference (aka CPAC) ",link,2012-02-13T17:31:18+0000,2012-02-13T17:31:18+0000
304981108326_179019778867016,"Lynda Park",569646892,"""It is no coincidence that so many state legislatures have spent the last year taking the same destructive actions: making it harder for minorities and other groups that support Democrats to vote, obstructing health care reform, weakening environmental regulations and breaking the spines of public- and private-sector unions. All of these efforts are being backed — in some cases, orchestrated — by a little-known conservative organization financed by millions of corporate dollars.""  ",link,2012-02-13T15:58:49+0000,2012-02-13T15:58:49+0000
304981108326_299518893442519,"Join the Coffee Party Movement",304981108326,"""There are areas where the government should get out of the away, by clearing bureaucratic hurdles. But it’s equally important for politics to get out of the way of smart government policies that can help the private sector create jobs."" —Michael Grabell, ProPublica",link,2012-02-13T15:46:45+0000,2012-02-15T17:33:46+0000
304981108326_350534984978872,"Lynda Park",569646892,"""Not all capitalists engage in bad behavior. But those who do often outcompete those who don’t. The structure of corporate ownership and governance allows short-term profits to trump long-run efficiency.""

“philanthrocapitalism,"" anyone?  Could we change the way the corporations think about profits?",link,2012-02-13T15:24:42+0000,2012-02-13T15:56:05+0000
304981108326_10150799907508327,"Eileen Collins",598174255,"So I'm thinking - the right does everything for a reason, so this strange primary season has to be for a reason as well, despite the fact that it looks like chaos. What's the plan. While we're all just sitting here reacting to it all, we should really be making and following our own plan. Or, you know, they got us yet again.",status,2012-02-13T14:10:12+0000,2012-02-13T14:10:12+0000
304981108326_308331212558577,"Bruce Jones",100000224292266,"Wow this made me reassess my thinking about what constitutes Non violence and Pacifist action. Now I understand that any action that does not create tension to knock the majority out of their desire to keep things ""stable"" will not succeed in bringing about change. They will not respond to the cries of the people unless they feel pressured to do so. 
I have so admired the Coffee Party Movement eff...orts to keep tension out of the discourse. And I still hold it in high regard but there was a split by some who believed what Martin Luther King followed: “Nonviolent direct action seeks to create such a crisis and foster such a tension that a community which has constantly refused to negotiate is forced to confront the issue. It seeks to so dramatize the issue that it can no longer be ignored.""

""My citing the creation of tension as part of the work of the nonviolent-resister may sound rather shocking. But I must confess that I am not afraid of the word ""tension."" I have earnestly opposed violent tension, but there is a type of constructive, nonviolent tension which is necessary for growth.""

Now I must search for a balance between the two that will keep the resistances peaceful but causes enough tension that needed changes do occur. And we must know that when we cause tension it will be met with violent response from the establishment that wishes to maintain the current status they feel secure in. 



http://www.newtactics.org/en/blog/philippe-duhamel/nonviolent-struggle-religious-pacifism-not-wed-together
",link,2012-02-13T14:01:59+0000,2012-02-13T14:01:59+0000
304981108326_238597526228741,"Joseph Cautilli",100001512333750,"How low can you go? This is starting to get to the freinds, family and people we directly pay level:
http://www.gallup.com/poll/152528/Congress-Job-Approval-New-Low.aspx    ",link,2012-02-13T06:50:08+0000,2012-02-13T06:50:08+0000
304981108326_316930291690555,"Andrew Isbell",1219376980,http://www.netrootsmass.net/hughs-bush-scandals-list/,link,2012-02-13T05:17:47+0000,2012-02-13T05:17:59+0000
304981108326_345840328771978,"Terence Rose",556282139,,link,2012-02-13T04:29:22+0000,2012-02-13T04:29:22+0000
304981108326_174847119292320,"Lynda Park",569646892,"""Patricia Stephens Due, whose belief that, as she put it, 'ordinary people can do extraordinary things' propelled her to leadership in the civil rights movement — but at a price, including 49 days in a stark Florida jail — died on Tuesday in Smyrna, Ga. She was 72.""",link,2012-02-13T04:27:36+0000,2012-02-13T04:27:36+0000
304981108326_249293045151078,"Join the Coffee Party Movement",304981108326,"""The fact-based and trans-partisan approach to the divisive and often hateful debate helped to heal the ruptured social climate of the county.  And many say the regular installments on the 9500 Liberty YouTube channel influenced the political outcome as well— leading to the repeal of the nation's first government mandate for immigration status checks based on a subjective standard of suspicion (Alabama's is the second).""  —Coffee Party TV",link,2012-02-13T03:53:58+0000,2012-02-13T06:37:51+0000
304981108326_247575175324807,"Dillon Culbreth",100001844780901,"SAVE THE DATES.......5/11-12.......CHARLOTTE, NC
PROTEST AGAINST ALEC AT THEIR SPRING SUMMIT MEETING.
PROTEST AND TEACH-IN...........PLEASE JOIN US!

On February 29th, Occupy Portland calls for a national day of non-violent direct action to reclaim our voices and challenge our society?s obsession with profit and greed by shutting down the corporations. We are rejecting a society that does not allow us control of our future. We will reclaim our ability to shape our world in a democratic, cooperative, just and sustainable direction. 

We call on people to target corporations that are part of the American Legislative Exchange Council which is a prime example of the way corporations buy off legislators and craft legislation that serves the interests of corporations and not people. They used it to create the anti-labor legislation in Wisconsin and the racist bill SB 1070 in Arizona among so many others. They use ALEC to spread pro big business laws around the country. 

For more info:
www.shutdownthecorporations.org
www.portlandactionlab.org
www.alecexposed.org


",video,2012-02-13T03:33:57+0000,2012-02-13T03:33:57+0000
304981108326_10150797737953327,"Iain Macfarlane",722245250,"Am I the only one who's getting really tired of Coffee Party being less about unfettered, straight, yet kind dialogue and more about being MoveOn.org 2.0?",status,2012-02-13T01:31:19+0000,2012-02-13T01:31:19+0000
304981108326_330141070363298,"Join the Coffee Party Movement",304981108326,"""For the most part, the authors of these bills are singing a song we've heard before. Jerry Bergevin, the Republican sponsor of one of the New Hampshire bills, says of evolution that 'It's a worldview and it's godless.' He blames the teaching of evolution for Nazism and Columbine. Josh Brecheen, the sponsor of the Oklahoma bill, wants to stop the teaching of 'the religion of evolution.'"" - Katherine Stewart",link,2012-02-13T01:21:06+0000,2012-02-13T01:21:06+0000
304981108326_347248545309970,"Lynda Park",569646892,"Soon the public libraries will have to drop the word ""public"" out of their names.  Maybe we will have Exxon library of Los Angeles and Google library in San Francisco with each pushing different corporate agendas.",link,2012-02-13T00:25:47+0000,2012-02-13T00:25:47+0000
304981108326_10150797534793327,"Gray Sun Light",748252976,"Some thoughts on Hollywood and the militarization of American culture:
I was coerced into going to see ""Safe House"" as part of my job today. It sucked. Unmitigated violence and no coherent plot. FANS LOUD NOISES AND OUTLANDISH BLOODSHED WILL ENJOY THIS MOVIE. I HAPPENED TO OUTGROW THESE TASTES IN THE FIFTH GRADE. Watching a 65 y/o Denzel Washington jump roof-top to roof-top and kill people with impunity while being impervious to bullets himself just gets old after the 50th time you've seen the same movie with a different name. It's the same old celebration of the Ultimate Hombre myth, the John Wayne-esque hyper-individualist rugged survival-of-the-fittest hero; and the continuing glorification of corruption, violence, and the military-industrial-security-technology complex. There was even a scene where there were protesters holding vague signs about no jobs and poor economic conditions, which framed this form of free-speech as a dangerous and fruitless endeavor. Somehow I get the impression Hollywood isn't in the entertainment-for-entertainment's sake business so much as the propaganda business these days.
How about this new movie coming out with purportedly active Navy Seals, ""Act of Valor""? Whose REALLY providing the funding for the production of this brazen piece of military propaganda? This is very troubling to me. The military/nationalist mentality has completely inundated the world of commercial art. Nowadays, if you want to be a successful actor, just join the military; not only will you be treated as a hero/savior by the helpless and terrified civilian population, but you will gain celebrity and wealth as well. Next these guys will be winning american idol, lip sinking Whitney Houston with a mic in the right hand and an M-16 in the left; dressed in desert camo and gunning-down faceless, bearded insurgents without even trying just because they are THAT GOOD, and you would have to be THAT STUPID to stand in opposition to their might.
This is the end of civil-society people. In the America the 1% has planned for us, you will either serve the military-industrial-security-technology complex, or you will be destroyed by it. You will either work for wal-mart, join the marines, or starve. If you are an artist, you will only gain recognition for your value as an entertainer as part of the ""bread-and-circuses"" approach to subduing the population. Goodbye freedom, hello servitude. At least we will be fed and entertained.",status,2012-02-13T00:18:04+0000,2012-02-13T01:36:50+0000
304981108326_128869093901856,"Lynda Park",569646892,"""Why Mitt needs to worry about the very poor:

On indicator after indicator, the U.S. compares badly with other rich nations on not only the number of impoverished citizens it has but also on the facilities and opportunities it is giving the poor. That's why social mobility has stalled in America. Compared with other rich countries, poor Americans are more likely to stay poor. More than 40% of American men whose fathers had earnings in the bottom fifth end up in the same bracket. Britain, Denmark, Finland and Norway all perform much better.

The sad part is, these statistics are reversible. Compare child poverty rates in America and the UK. You'll see that the UK's rates were halved within a decade from the mid-1990s. The U.S. has actually risen since then. There's no secret sauce. Tony Blair's Labour government simply made reducing child poverty a priority through various programs.

So, Mitt Romney: Yes, the media took your comments out of context. But you do need to be concerned about the very poor. We all do.""",link,2012-02-12T23:43:35+0000,2012-02-13T00:16:14+0000
304981108326_2707145765569,"Jami Reed",1464553816,"via Paul Yusem",photo,2012-02-12T23:33:24+0000,2012-02-12T23:33:24+0000
304981108326_107199752743000,"Lynda Park",569646892,"An interesting biographic vignette of Elizabeth Warren.",link,2012-02-12T23:31:17+0000,2012-02-12T23:31:17+0000
304981108326_10150797328408327,"Set 401k Money Free",186224344785091,"Help end the financial oppression and control of 401k plans.  Sign the petition to Set 401k Money Free at www.set401kmoneyfree.org.",status,2012-02-12T23:06:25+0000,2012-02-12T23:06:25+0000
304981108326_268547156547432,"Ed Tallerico",1040203211,"Not to inject my beliefs on anyone, but I pray for a peaceful solution!! Be blessed Greece and all those who feel oppressed!! If there is a peaceful way, please seek it!!",link,2012-02-12T22:54:25+0000,2012-02-12T23:47:29+0000
304981108326_323968560972509,"Petra Densborn-Moeller",100000695533367,http://www.thepetitionsite.com/1/revoking-the-tax-exempt-501c3-from-religious-institutions-as-a-result-of-being-involved-in-politics/,link,2012-02-12T22:50:31+0000,2012-02-12T23:14:45+0000
304981108326_140282326091955,"Edward S. Gault",1062613398,"I wonder if it wouldn't be ""nicer"" in the long run to vigorously defend our values so that people would accept, vote for, and benefit from our policies. We should not confuse meekness for niceness. In the name of GOOD, we need to not be afraid to become ""warriors"" and throw the moneychangers out of temple.",link,2012-02-12T22:23:55+0000,2012-02-12T22:23:55+0000
304981108326_168956249883324,"Phil Smith",1172072687,"Center of Endurance - Are you the ONE?",video,2012-02-12T22:21:25+0000,2012-02-12T22:21:25+0000
304981108326_228300857264505,"Jen DiOrio",885525371,"Fluoride was used by Nazis to sterilize inmates and make them docile. Fluoride is a key dumbing down ingredient of Prozac and Sarin nerve gas -- poisons of choice for tyrants.

http://www.greaterthings.com/Lexicon/F/Fluoride.htm",link,2012-02-12T22:17:58+0000,2012-02-12T22:17:58+0000
304981108326_301742643208622,"Jami Reed",1464553816,,link,2012-02-12T21:52:00+0000,2012-02-12T21:52:00+0000
304981108326_167978759981244,"Elaine B. Holtz",584292483,"I have tried to call the number on this website and no one has responded.  Can someone send me contact information.  Thank you,  Elaine B. Holtz Producer/host Women's Spaces www.womensspaces.com
",link,2012-02-12T21:37:04+0000,2012-02-13T20:12:41+0000
304981108326_297141910350005,"Join the Coffee Party Movement",304981108326,"""[Mr. Gulbranson ]says that too many Americans lean on taxpayers rather than living within their means. He supports politicians who promise to cut government spending. In 2010, he printed T-shirts for the Tea Party campaign of a neighbor, Chip Cravaack, who ousted this region’s long-serving Democratic congressman.

""Yet this year, as in each of the past three years, Mr. Gulbranson, 57, is counting on a payment of several thousand dollars from the federal government, a subsidy for working families called the earned-income tax credit. He has signed up his three school-age children to eat free breakfast and lunch at federal expense. And Medicare paid for his mother, 88, to have hip surgery twice."" — NY Times",link,2012-02-12T21:33:15+0000,2012-02-12T21:33:15+0000
304981108326_370828956280082,"Eric Mapson",100000589417586,,photo,2012-02-12T19:19:55+0000,2012-02-12T19:19:55+0000
304981108326_208390069258487,"Todd Mikosh",100000303435540,"That these amendment were actually added to a pending Bill, in jest, is evidence of the grandstanding and silliness that has pervaded our government.  I would like to ask that my blog, ""Appearing to Study Particle Physics"" be read at the Oklahome State assembly.",link,2012-02-12T19:06:39+0000,2012-02-12T19:07:40+0000
304981108326_334355806609866,"Jen DiOrio",885525371,"Fluoride is TOXIC. It does NOT help prevent tooth decay when it is in the body. Please take actions AGAINST fluoridating your water supply! http://salsa.democracyinaction.org/o/2477/t/2782/campaign.jsp?campaign_KEY=21960",link,2012-02-12T18:38:41+0000,2012-02-12T18:38:41+0000
304981108326_286007558132372,"Join the Coffee Party Movement",304981108326,"Phone hacking was just the start—a new wave of arrests sheds light on Murdoch papers’ ties to police, and, on how the second phase of investigation could hit the mogul.  —Mike Giglio, The Daily Beast",link,2012-02-12T18:31:04+0000,2012-02-12T18:31:04+0000
304981108326_360108300673993,"Lynda Park",569646892,"30,000 drones over our skies.  Are we okay with this?!  We are going further down the slippery slope!",link,2012-02-12T17:57:20+0000,2012-02-12T21:30:11+0000
304981108326_321273987925082,"Ayn Riggs",1579122062,"Please spend 10 minutes telling your 2 Sentors and US House Rep. that you want the loop hole closed that allows them to buy child slave tainted chocolate. ""Put Some LOVE in EO 13126 this Valentine's Day"" Easy instructions with link to easily find your pubicl servants is on the above link. ",link,2012-02-12T17:45:20+0000,2012-02-12T18:44:46+0000
304981108326_292452687486146,"Lynda Park",569646892,"I am trying to be understanding of their views, but I am having a hard time.  If you think that government should not spend so much and provide these services, why do they take the money or use the services?  They take it because they need it.  Do they think that others do not need it?

""Support for Republican candidates, who generally promise to cut government spending, has increased since 1980 in states where the federal government spends more than it collects. The greater the dependence, the greater the support for Republican candidates.

Conversely, states that pay more in taxes than they receive in benefits tend to support Democratic candidates. And Professor Lacy found that the pattern could not be explained by demographics or social issues.""",link,2012-02-12T17:03:50+0000,2012-02-12T17:13:01+0000
304981108326_10150796108253327,"Brown & Jenkins",160056534015910,"I am so happy to have found this, it's exactly what we have been promoting in our community as well. Please stop by our page to share your thoughts.",status,2012-02-12T16:09:56+0000,2012-02-12T16:09:56+0000
304981108326_10150795799888327,"Steve Smith",100000155155362,"WARNING: Do Not buy Chicken Jerky Treats for dogs of any kind! We bought a package of Milo's chicken jerky treats for our dog and it killed her! We have contacted the FDA and the parent company of Milo's, Del Montie, and they claim there's not a problem. However, if you check the website you will see there are known cases dating back to 2007, and as recent as Dec-29, 2011. This product makes larger dogs sick, but it can kill small dogs. If you have this product in your house call Del Montie 1-800-543-3090 and refer to case number #5355435-A Thank you  Steve Smith  ",status,2012-02-12T14:01:07+0000,2012-02-12T14:01:07+0000
304981108326_227137397380079,"Join the Coffee Party Movement",304981108326,"Get to know Jessica English by watching her unforgettable speech at the US Capitol. Then call later today on Coffee Party Radio to tell her what's on your mind: (646) 929-2495. It's Jessica's first time hosting a show on her own. 5:00 to 6:30 pm ET. Or listen live; http://ow.ly/91b29",link,2012-02-12T13:06:10+0000,2012-02-12T19:49:45+0000
304981108326_329782747064949,"Hard Truth PAC",171959906208888,http://www.change.org/petitions/we-are-ready-to-amend-petition,link,2012-02-12T08:25:58+0000,2012-02-12T08:25:58+0000
304981108326_139991142788086,"Azir Villola Galac-Gamboa",100000221108016,http://sanmarino.com.ph/Thankyou2.aspx?nSerial=1308,link,2012-02-12T07:59:38+0000,2012-02-12T07:59:38+0000
304981108326_300649536658917,"Workers Movement against Capitalism",237629832989974,http://wmac.moonfruit.com/,link,2012-02-12T07:13:37+0000,2012-02-12T21:54:06+0000
304981108326_347420478612875,"Mike Carpick",1265611335,"I'm really puzzled why the entirety of the medical community is not in outrage over this, and all related. Why is there no Doctors and Nurses and all Allied Heath Professionals movement to get politics out of medicine and the doctor-patient relationship?

http://www.facebook.com/l.php?u=http%3A%2F%2Fcoffeeshopatheist.com%2Fblog%2F2012%2F02%2Fkansas-bill-abortio%2F&h=nAQFv1-HhAQFW8vv4dHiN-Zfhg-FUB8QCeNM-c1PhcHDV0g",link,2012-02-12T07:02:38+0000,2012-02-12T21:53:51+0000
304981108326_10150795161713327,"Terai Carl",840761169,"Bonjour de Tahiti,
Je me suis lancé dans un Business sur un Café qui fait fureur, 
et qui fait beaucoup de bien. Le plan de rémunération est 
magique et magnifique. Mon parrain gagne déja très bien. Tu 
pourras avoir des renseignements sur mon site, et je te joins 
une documentation.
Merci Christine de bien vouloir visiter le site et me donner ton 
avis. Pourquoi ne pas nous rejoindre car avec ton réseau, tu 
seras un LEADER réel

Carl de Tahiti

 http://www.kaimana.organogold.com/
",status,2012-02-12T06:52:32+0000,2012-02-12T06:52:32+0000
304981108326_298757600177947,"Joseph Cautilli",100001512333750,"http://articles.philly.com/2011-08-22/news/29914841_1_solar-projects-solar-industry-solar-customers  ",link,2012-02-12T05:32:15+0000,2012-02-12T05:32:15+0000
304981108326_281936968539699,"Joseph Cautilli",100001512333750,"Mitt Romney is looking more and more like Florida's gov Rick Scott everyday. Romney now wants to drug test pretty much everyone who takes gov funds. I guess he has stock in drug testing companies. Anyhow, this is an ad about Romney's medicare fraud playing in Florida.
http://www.youtube.com/watch?v=hkGrgxw7sSo",video,2012-02-12T05:00:16+0000,2012-02-12T05:59:23+0000
304981108326_380994715260700,"Joseph Cautilli",100001512333750,"http://finance.yahoo.com/news/obama-budget-seeks-boost-trade-200220294.html;_ylt=AixBXubgTyOoTFdEFce7KEiiuYdG;_ylu=X3oDMTQ0ZWxibjQ0BG1pdANGaW5hbmNlIEZQIFRvcCBTdG9yeSBSaWdodARwa2cDODVlMzQ1MTQtNDlhZC0zY2ExLTlhMDAtOTkwMGRhNDEzY2NhBHBvcwMxBHNlYwN0b3Bfc3RvcnkEdmVyAzQ4MGRjOGUwLTU0ZjEtMTFlMS1hYWZmLTVhNDgyZDM2YTg2NA--;_ylg=X3oDMTFvdnRqYzJoBGludGwDdXMEbGFuZwNlbi11cwRwc3RhaWQDBHBzdGNhdANob21lBHB0A3NlY3Rpb25zBHRlc3QD;_ylv=3     ",link,2012-02-12T04:32:30+0000,2012-02-12T04:32:30+0000
304981108326_380707268622865,"Jen DiOrio",885525371,"URGENT!!! ""We suggest NJ residents quickly contact the NJ Senate Budget and Appropriations Committee and Governor Christie to reject this ill-conceived unfunded fluoridation mandate,"" says Connett.  http://www.prnewswire.com/news-releases/new-jersey-threatened-with-mandatory-water-fluoridation---science-and-residents-ignored-139149424.html",link,2012-02-12T04:21:35+0000,2012-02-12T04:21:35+0000
304981108326_10150794864303327,"Les Subrick",100000132820849,"GOP convention mentions nothing regarding the USA economy! ",status,2012-02-12T04:10:34+0000,2012-02-12T04:10:34+0000
304981108326_10150794860873327,"Les Subrick",100000132820849,"Notice the extreme hate coming from the republican party! Their party is becoming more reckless and dangerous! ",status,2012-02-12T04:08:43+0000,2012-02-12T04:11:33+0000
304981108326_10150794858038327,"Les Subrick",100000132820849,"I want to be voice of the coffeee party! I want to tell you all the tea party is ridiculous when they say no new taxes! That is garbage! Remember when we paid taxes under Clinton and were in excellent shape! We must speak out against the tea party republicans! ",status,2012-02-12T04:07:03+0000,2012-02-12T04:07:03+0000
304981108326_247472245331852,"Lynda Park",569646892,"""Humanity is over-consuming two-thirds of ecosystem goods and services, depleting our stock of natural capital, reducing the absolute return on these life-support functions for subsequent years, while planetary demand for these services is set to increase.""

This article is a bit wonky, but still worth reading.",link,2012-02-12T03:30:56+0000,2012-02-12T03:30:56+0000
304981108326_296289737091394,"Join the Coffee Party Movement",304981108326,"Kinda odd to watch this now. It's been a year since this footage was shot. Annabel Park meeting with college students at Wesleyan University. Meeting foreshadows birth of Occupy Wall Street. Check it out.",link,2012-02-12T02:57:52+0000,2012-02-13T02:27:43+0000
304981108326_227526004007832,"Sharman Henderson",1776420594,"http://www.cnn.com/2012/02/11/showbiz/whitney-houston-dead/index.html?hpt=hp_t1....RIP Whitney!",link,2012-02-12T02:50:27+0000,2012-02-12T02:50:27+0000
304981108326_363950020291362,"Lynda Park",569646892,"It is so easy for a government to do this.  We must stay vigilant.",link,2012-02-12T02:04:48+0000,2012-02-12T03:14:44+0000
304981108326_168917953223379,"Ed Tallerico",1040203211,"""Beat The Drum against Corruption in Congress"" and let's get these bills passed for our children and grandchildren!! We can't leave this mess for them to clean up!! ~ italco",link,2012-02-12T01:14:32+0000,2012-02-12T02:47:28+0000
304981108326_369673309729485,"Join the Coffee Party Movement",304981108326,"""Senior administration officials said the blueprint offers a balanced approach that would protect the middle class while asking for greater sacrifice from the most fortunate. Every dollar in tax increases would be matched with $2.50 in spending cuts, they said, counting $1 trillion in previously adopted cuts to agency budgets."" - Lori Montgomery, Reporter, The Washington Post",link,2012-02-12T01:03:22+0000,2012-02-12T01:03:22+0000
304981108326_10150794372093327,"Stuart Hymson",100000546010364,"Why am I getting join the coffee movement party? How do I get this off my page?",status,2012-02-12T00:19:21+0000,2012-02-12T00:19:21+0000
304981108326_167130446734394,"Phil Gold",697923908,"Let's stand by our John Steinbeck Award winning journalist, Rachel Maddow, and ""the rest of the crowd at MSNBC,"" by letting them know that we are all happy that they were born! Please sign this petition and forward it to all of your friends. Spead the love!",link,2012-02-11T22:16:18+0000,2012-02-11T22:16:18+0000
304981108326_184717371633464,"Lynda Park",569646892,"Now this makes no sense.  Santorum is now leading in the national polls, but Romney wins the CPAC straw poll??!  I thought this was at least Ron Paul territory.",link,2012-02-11T22:00:37+0000,2012-02-12T03:16:23+0000
304981108326_358651814158705,"Donna Marie Miller Ellington",1053826366,"BE OUR VALENTINE: JOIN ONE OF OUR GROUPS FOR HEALTHCARE REFORMS, AND SHARE THIS POST ON YOUR PAGE AND AT LEAST 2 OF YOUR GROUPS!

AFFORDABLE, QUALITY HEALTHCARE FOR ALL AMERICANS"". We are also on TWITTER: American4Health, and have a cause: SUPPORT AMERICANS FOR HEALTHCARE
http://www.facebook.com/groups/AFHtoo/
http://www.facebook.com/AmericansforHealthcare
https://www.facebook.com/pages/Taking-It-to-the-Streets-4-Healthcare/150678315016624",link,2012-02-11T21:59:16+0000,2012-02-11T21:59:16+0000
304981108326_254650361279120,"Lynda Park",569646892,"I'd never imagined that Santorum could possibly be the GOP nominee.  The fact that he is in the lead right now illustrates how low American politics has fallen.  I realize that this is good for Obama's re-election, but to think that there are so many Americans sitting around thinking that they want Santorum to be the President of the United States is actually frightening.",link,2012-02-11T21:45:00+0000,2012-02-11T23:15:06+0000
304981108326_107320766058629,"Join the Coffee Party Movement",304981108326,"""The tax code is very kind to people like me.  By assets, I’m in the top 3-5% of all American households.  But by wage income (excluding capital gains and dividends), most years I’m solidly middle class and taxed accordingly. How to make sure the tax code addresses both kinds of wealth?  Tax capital gains (and dividends) at the same rate as wage income, or if anything, higher not lower.""  —Will Rice",link,2012-02-11T20:57:40+0000,2012-02-11T20:57:40+0000
304981108326_10150793866513327,"Guerrilla News.",135882903183739,"LeftWingRadioStations
https://www.facebook.com/LeftWingRadioStation


KMEC 105.1 FM Environmental Graffiti Join the Coffee Party Movement High On Quack JOIN If U Have Letter ""A"" in Your name Liberal Warriors Free for All Free Your Mind and Think Kicking Ass for the Middle Class MiddleClassFightsBack One Million Pissed Off Women ",link,2012-02-11T20:40:06+0000,2012-02-11T20:40:06+0000
304981108326_343807495649976,"Lynda Park",569646892,,link,2012-02-11T19:55:04+0000,2012-02-11T19:55:04+0000
304981108326_229520047139380,"Lynda Park",569646892,"The Boss!",video,2012-02-11T19:08:59+0000,2012-02-11T19:08:59+0000
304981108326_10150793596008327,"Benjamin F. Barnett",836285533,"Take Action News w/ David Shuster taking your calls now at: 202-889-9792 #TAN #TANnews

Click here for the LIVE SHOW -------> http://bit.ly/TANRADIO
Take Action News w/ David Shuster SAT: 12-3pm. EST (USA)",status,2012-02-11T18:55:09+0000,2012-02-11T18:55:09+0000
304981108326_321552861230049,"Joseph Cautilli",100001512333750,"http://veracitystew.com/2012/02/10/andrew-breitbart-flips-out-at-occupy-protesters-video/comment-page-1/#comment-79573      ",link,2012-02-11T18:44:38+0000,2012-02-11T18:44:38+0000
304981108326_210220245744000,"Join the Coffee Party Movement",304981108326,"Hi folks, this is Eric Byler.  I'm guest hosting on Politics Done Right starting in 1 minutes.  Would love to hear from you about the week in politics, and the future of the Coffee Party.  Call in at (646) 929-2495 Thanks!  ",link,2012-02-11T17:59:37+0000,2012-02-11T21:41:44+0000
304981108326_331384400234362,"Henryk Zawiślak",100000884149494,"I recommend .... http://www.grzaniec.com",photo,2012-02-11T16:51:57+0000,2012-02-11T16:51:57+0000
304981108326_185422811561609,"Join the Coffee Party Movement",304981108326,"""You hear the same idea over and over again. Or you can call it propaganda if you like. It's broadly believed and people just keep saying these things all the time, that ‘Rich people create jobs.’ ‘Yes, rich people create jobs.’ ‘They're motivated primarily by taxation.’ ‘Yes, they're motivated by taxation.’ ‘We must cut their taxes.’ ‘Yes, we must cut their taxes."" 
—Bruce Bartlett, Fmr. Reagan Economic Advisor",link,2012-02-11T16:20:11+0000,2012-02-11T16:20:11+0000
304981108326_323531424349557,"April Arthur",100003239277263,"Old Catholic and republican men want to deny birth control to women;
http://www.youtube.com/watch?v=-TNw1NiGlAQ&feature=related",video,2012-02-11T16:13:40+0000,2012-02-11T16:13:40+0000
304981108326_359437904080417,"William Hadley",1532764866," http://www.ted.com/talks/drew_dudley_everyday_leadership.html ",video,2012-02-11T15:23:18+0000,2012-02-11T15:23:59+0000
304981108326_346430168722241,"Christopher Lewis-Ewell",547069175,http://coffeepartyusa.com/voting-rights,link,2012-02-11T15:15:55+0000,2012-02-11T16:23:11+0000
304981108326_10150793028798327,"Priyesh Mishra",100000200516227,http://www.facebook.com/Coffecians,status,2012-02-11T15:15:36+0000,2012-02-11T15:15:36+0000
304981108326_331689503536166,"Christopher Lewis-Ewell",547069175," http://signon.org/sign/put-an-end-to-forced?source=c.url&r_by=2477514",link,2012-02-11T15:15:28+0000,2012-02-11T16:24:45+0000
